gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,Lat,Long,Extent,Notes,Cer,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,Date,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039454848,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:0dc00f29-82df-4cc8-a5a4-476224ec1896,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.5333,9.0667,1083.34,Coordinates match ,100,,,,,21/06/1973 00:00,21,6,1973,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008726,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:26,,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039454523,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:0b2a1977-c3f5-4b4d-af7e-f45f73440a3a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,Ikiliwindi,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.7317,9.4881,3036.00,"Cooirdinates match, extent mostly matches, is off by about 0.2km ",50,,,,,15/03/1972 00:00,15,3,1972,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008728,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:27,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019673111,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1996.8280,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",CF,région de Bangui,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,4.396018275,18.55590729,9.97,,100,,,,,01/03/1997 00:00,1,3,1997,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1996.8280,,Catalogue,,CC_BY_4_0,,,,,14/12/2022 12:26,StillImage,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019655172,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1886.182,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",CD,Nganchou,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,-2.693087594,23.679519,1356.27,Precise locaility unclear so used country ,100,,,,,###############################################################################################################################################################################################################################################################,19,7,1886,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1886.182,,Fiche carton,,CC_BY_4_0,,,,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019654842,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1885.408,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",CI,Assinie,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,5.137768068,-3.310339786,4.41,Mid point eyeballed,75,,,,,###############################################################################################################################################################################################################################################################,13,5,1885,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1885.408,,Catalogue,,CC_BY_4_0,,,,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019654831,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1885.418,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",ZZ,Kondoa,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,-16.66500768,31.87381564,506.14,Precise locaility unclear so used country ,100,,,,,###############################################################################################################################################################################################################################################################,28,5,1885,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1885.418,,Catalogue,,CC_BY_4_0,,,,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019654820,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1885.407,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",CI,Assinie,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,5.137768068,-3.310339786,4.41,Mid point eyeballed,75,,,,,###############################################################################################################################################################################################################################################################,13,5,1885,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1885.407,,Catalogue,,CC_BY_4_0,,,,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019654656,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1885.406,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",CI,Assinie,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,5.137768068,-3.310339786,4.41,Mid point eyeballed,75,,,,,###############################################################################################################################################################################################################################################################,13,5,1885,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1885.406,,Catalogue,,CC_BY_4_0,,,,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858395864,71d58564-f762-11e1-a439-00145eb45e9a,MCNB:MCNB-Cord:MZB 2002-0084,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,TZ,Ugalla River,Tabora,PRESENT,1,e8eada63-4a33-44aa-b2fd-4f71efb222a0,-5.792721453,31.25915718,138.20,,75,,,,,01/08/1995 00:00,,8,1995,2441341,2441341,PRESERVED_SPECIMEN,MCNB,MCNB-Cord,MZB 2002-0084,,,,CC_BY_4_0,,"Basi i Sabi, Armand",,,24/11/2022 23:42,,COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668691488,e48d6c49-34a3-4df6-8206-121c061f190d,df8b2e78-bb7e-46ed-a20a-d84e437158e4,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,,Transvaal,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-30.63853346,24.59440832,1137.68,Locality unclear so used country ,100,,,,,01/06/1930 00:00,,6,1930,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,17155,,,,CC0_1_0,The Field Museum of Natural History,H. Lang,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668622139,e48d6c49-34a3-4df6-8206-121c061f190d,a32191c5-d5d9-4a3d-8569-627dbea1f31a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,,Berber,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,18.02525567,33.99285651,2.90,,100,,,,,10/03/1948 00:00,10,3,1948,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,58719,,,,CC0_1_0,The Field Museum of Natural History,H. Field,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668621743,e48d6c49-34a3-4df6-8206-121c061f190d,79cf72ef-c092-4fb4-8ac2-59d70243307a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,,Equatoria,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,7.523611218,30.19847048,618.41,Precise locality unclear so used South Sudan,100,,,,,10/05/1948 00:00,10,5,1948,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,58309,,,,CC0_1_0,The Field Museum of Natural History,R. Alison,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668621742,e48d6c49-34a3-4df6-8206-121c061f190d,12bd14dc-0796-4b23-87b8-d3c0d59e6529,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,,Equatoria,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,7.523611218,30.19847048,618.41,Precise locality unclear so used South Sudan,100,,,,,10/05/1948 00:00,10,5,1948,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,58308,,,,CC0_1_0,The Field Museum of Natural History,R. Alison,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668612283,e48d6c49-34a3-4df6-8206-121c061f190d,cbe26f68-5f42-451f-ae5b-27ef7eaf8d43,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,7.523611218,30.19847048,618.41,Precise locality unclear so used South Sudan,100,,,,,06/12/1946 00:00,6,12,1946,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,48405,,,,CC0_1_0,The Field Museum of Natural History,A. B. Anderson,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668608035,e48d6c49-34a3-4df6-8206-121c061f190d,8e98d320-13cb-4854-870e-1e4168466121,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,7.523611218,30.19847048,618.41,Precise locality unclear so used South Sudan,100,,,,,01/10/1945 00:00,,10,1945,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,43433,,,,CC0_1_0,The Field Museum of Natural History,A. B. Anderson,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668587073,e48d6c49-34a3-4df6-8206-121c061f190d,91ac90fa-38e8-42a9-830a-2d940c960a95,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SN,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,14.24426888,-14.23639399,324.34,,100,,,,,23/05/1934 00:00,23,5,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,20829,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668587060,e48d6c49-34a3-4df6-8206-121c061f190d,5e24626c-7159-4f50-b9d6-4f91895c952e,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SN,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,14.24426888,-14.23639399,324.34,,100,,,,,28/05/1934 00:00,28,5,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,20815,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668587045,e48d6c49-34a3-4df6-8206-121c061f190d,d212439b-8957-454b-8abf-3764da121e2d,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ML,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,17.79096688,-1.665192823,1161.40,,100,,,,,13/04/1934 00:00,13,4,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,20799,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668587044,e48d6c49-34a3-4df6-8206-121c061f190d,d1dfdf45-1a5c-40e5-91b6-374d2d57a35a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SN,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,14.24426888,-14.23639399,324.34,,100,,,,,19/05/1934 00:00,19,5,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,20798,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668585639,e48d6c49-34a3-4df6-8206-121c061f190d,c3e7ccf1-b2e1-4470-a4f3-dfcbaa51515b,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ML,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,17.79096688,-1.665192823,1161.40,,100,,,,,10/05/1934 00:00,10,5,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,19320,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668583717,e48d6c49-34a3-4df6-8206-121c061f190d,5a75d4d9-384a-488d-9115-b35e53418fca,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,BW,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-22.2566286,23.78201596,605.74,,100,,,,,01/06/1930 00:00,,6,1930,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,17156,,,,CC0_1_0,The Field Museum of Natural History,H. Lang,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668583716,e48d6c49-34a3-4df6-8206-121c061f190d,91fd7ebd-9148-4d6a-85e1-405db8a9869a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,BW,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-22.2566286,23.78201596,605.74,,100,,,,,01/06/1930 00:00,,6,1930,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,17154,,,,CC0_1_0,The Field Museum of Natural History,H. Lang,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668564551,e48d6c49-34a3-4df6-8206-121c061f190d,675b6130-63d6-4f61-bb01-39a0271983d2,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZM,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-16.66500768,31.87381564,506.14,,100,,,,,01/01/1968 00:00,,,1968,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,274745,,Alan R. Resetar,01/01/2016 00:00,CC0_1_0,The Field Museum of Natural History,E. H. Bachrach,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668520235,e48d6c49-34a3-4df6-8206-121c061f190d,5fb82b0c-9f7d-4c65-9865-b50fc5d5a25a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZM,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-16.66500768,31.87381564,506.14,,100,,,,,01/01/1969 00:00,,,1969,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,217154,,,,CC0_1_0,The Field Museum of Natural History,D. J. Stewart,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668520234,e48d6c49-34a3-4df6-8206-121c061f190d,d48deac6-09b2-4731-a7b6-89261646821a,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZM,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-16.66500768,31.87381564,506.14,,100,,,,,01/01/1969 00:00,,,1969,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,217153,,,,CC0_1_0,The Field Museum of Natural History,D. J. Stewart,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668506644,e48d6c49-34a3-4df6-8206-121c061f190d,c2223c24-cc0b-41db-b5e4-f7ba3814788e,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,CD,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-2.693087594,23.679519,1356.27,Precise locaility unclear so used country ,100,,,,,01/01/1971 00:00,,1,1971,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,196372,,,,CC0_1_0,The Field Museum of Natural History,J. F. Ziola,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668501268,e48d6c49-34a3-4df6-8206-121c061f190d,61d19377-6b8c-42ae-81b8-c7bcf0add246,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,CM,,Southwestern Prov,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.021437498,9.277354122,169.51,Mid point eyeballed,75,,,,,02/12/1971 00:00,2,12,1971,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,190829,,,,CC0_1_0,The Field Museum of Natural History,V. N. Ngam,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668501267,e48d6c49-34a3-4df6-8206-121c061f190d,c225a94f-eee7-4f53-be39-babf9d8f738e,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,CM,,Southwestern Prov,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.021437498,9.277354122,169.51,Mid point eyeballed,75,,,,,02/12/1971 00:00,2,12,1971,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,190828,,,,CC0_1_0,The Field Museum of Natural History,V. N. Ngam,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668501266,e48d6c49-34a3-4df6-8206-121c061f190d,64835632-bcb8-477d-8ccc-154086ac2bbf,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,CM,,Southwestern Prov,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,5.021437498,9.277354122,169.51,Mid point eyeballed,75,,,,,14/11/1971 00:00,14,11,1971,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,190827,,,,CC0_1_0,The Field Museum of Natural History,V. N. Ngam,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668452773,e48d6c49-34a3-4df6-8206-121c061f190d,b380a567-5bfa-47af-be88-1b2512d912f1,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZW,,Barotseland,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-13.45343129,27.80961838,714.01,Precise locaility unclear so used country ,100,,,,,23/01/1962 00:00,23,1,1962,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,134283,,,,CC0_1_0,The Field Museum of Natural History,R. G. Japp,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668452772,e48d6c49-34a3-4df6-8206-121c061f190d,ab1ada8f-87f9-4570-ad1b-856fb85b3a21,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZW,,Barotseland,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-13.45343129,27.80961838,714.01,Precise locaility unclear so used country ,100,,,,,23/01/1962 00:00,23,1,1962,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,134282,,,,CC0_1_0,The Field Museum of Natural History,R. G. Japp,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668452771,e48d6c49-34a3-4df6-8206-121c061f190d,cc3b6718-280f-40f4-8eb4-af9eedf9916e,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZW,,Barotseland,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-13.45343129,27.80961838,714.01,Precise locaility unclear so used country ,100,,,,,23/01/1962 00:00,23,1,1962,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,134281,,,,CC0_1_0,The Field Museum of Natural History,R. G. Japp,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668451523,e48d6c49-34a3-4df6-8206-121c061f190d,25b7232e-2a24-4e16-b2c7-9ddf2809c181,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZW,,Barotseland,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-13.45343129,27.80961838,714.01,Precise locaility unclear so used country ,100,,,,,01/01/1962 00:00,,1,1962,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,133033,,,,CC0_1_0,The Field Museum of Natural History,R. G. Japp,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668440318,e48d6c49-34a3-4df6-8206-121c061f190d,2b0241af-fe58-4858-9c1d-804a0cdea1ac,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,KE,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,0.549448186,37.96458233,598.62,,100,,,,,24/07/1958 00:00,24,7,1958,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,121043,,,,CC0_1_0,The Field Museum of Natural History,W. S. McIlhenny,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668424428,e48d6c49-34a3-4df6-8206-121c061f190d,f234859a-3642-4328-a0c5-5477a196b91f,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ML,,,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,17.79096688,-1.665192823,1161.40,,100,,,,,12/05/1934 00:00,12,5,1934,2441341,2441341,PRESERVED_SPECIMEN,FMNH,Amphibians and Reptiles,19319,,,,CC0_1_0,The Field Museum of Natural History,F. C. Wonder,,,25/11/2022 11:13,,COLLECTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
